user_id,signup_date,country,age_group,gender,acquisition_channel,device_type,initial_plan,account_status
168075,2022-05-05,UAE,25-34,Male,Facebook Ads,Desktop,Free,Active
168076,2026-05-20,India,45-54,Male,Facebook Ads,Desktop,Basic,Active
168077,2024-02-23,India,45-54,Female,Organic Search,Desktop,Basic,Active
168078,2023-08-07,USA,55+,Male,Organic Search,Mobile,Enterprise,Churned
168079,2024-03-02,USA,25-34,Female,Facebook Ads,Mobile,Free,Active
168080,2023-07-23,India,25-34,Female,Google Ads,Desktop,Free,Inactive
168081,2026-01-16,India,55+,Other,Google Ads,Mobile,Free,Active
168082,2024-04-17,India,55+,Male,Instagram,Desktop,Pro,Active
168083,2024-09-09,Australia,25-34,Female,LinkedIn,Mobile,Basic,Active
168084,2024-02-10,Canada,25-34,Male,Google Ads,Mobile,Basic,Active
168085,2023-06-16,Singapore,25-34,Male,Email,Desktop,Free,Inactive
168086,2024-08-07,India,45-54,Female,Facebook Ads,Mobile,Free,Active
168087,2025-02-10,India,18-24,Male,LinkedIn,Desktop,Basic,Active
168088,2026-07-31,USA,25-34,Female,Organic Search,Desktop,Free,Active
168089,2023-12-30,India,25-34,Male,Google Ads,Desktop,Free,Churned
168090,2024-02-23,India,45-54,Male,Organic Search,Desktop,Free,Active
168091,2022-12-14,India,18-24,Male,Organic Search,Desktop,Free,Active
168092,2023-11-09,India,25-34,Female,Instagram,Desktop,Free,Active
168093,2022-04-08,USA,35-44,Male,Organic Search,Desktop,Pro,Active
168094,2025-02-10,Singapore,25-34,Female,Facebook Ads,Mobile,Basic,Active
168095,2023-06-20,India,18-24,Male,Instagram,Desktop,Basic,Active
168096,2023-12-24,UK,18-24,Male,Facebook Ads,Tablet,Free,Active
168097,2022-04-29,Germany,25-34,Female,Organic Search,Desktop,Free,Inactive
168098,2026-03-06,India,45-54,Male,Organic Search,Mobile,Free,Churned
168099,2025-10-25,Singapore,25-34,Male,Organic Search,Mobile,Free,Inactive
168100,2022-06-09,Australia,25-34,Female,Organic Search,Desktop,Free,Active
168101,2025-08-21,India,55+,Male,Google Ads,Tablet,Free,Active
168102,2023-09-19,Singapore,45-54,Female,Email,Mobile,Free,Active
168103,2023-05-23,Australia,25-34,Male,Email,Mobile,Basic,Inactive
168104,2026-06-15,India,25-34,Male,Facebook Ads,Desktop,Free,Active
168105,2026-08-24,Germany,35-44,Female,Organic Search,Mobile,Pro,Active
168106,2025-03-20,USA,25-34,Female,Referral,Desktop,Free,Active
168107,2025-04-03,Australia,18-24,Female,Google Ads,Mobile,Free,Active
168108,2025-03-02,UK,18-24,Male,Instagram,Desktop,Free,Churned
168109,2022-11-14,India,25-34,Female,Organic Search,Desktop,Free,Inactive
168110,2023-12-31,UK,25-34,Female,Instagram,Desktop,Free,Churned
168111,2024-08-17,UK,35-44,Male,Organic Search,Mobile,Basic,Active
168112,2022-02-01,Canada,25-34,Male,Facebook Ads,Desktop,Free,Inactive
168113,2025-04-03,Germany,25-34,Male,Google Ads,Desktop,Free,Active
168114,2025-03-31,UK,55+,Female,LinkedIn,Mobile,Free,Active
168115,2022-12-16,UAE,45-54,Female,Facebook Ads,Desktop,Free,Inactive
168116,2024-11-19,Australia,35-44,Male,Organic Search,Desktop,Basic,Active
168117,2024-06-03,Singapore,35-44,Male,Google Ads,Mobile,Free,Churned
168118,2022-09-03,India,45-54,Female,Email,Desktop,Free,Inactive
168119,2022-01-17,India,25-34,Male,Referral,Desktop,Free,Churned
168120,2022-10-23,India,55+,Female,LinkedIn,Desktop,Free,Inactive
168121,2024-12-02,USA,25-34,Male,LinkedIn,Mobile,Free,Active
168122,2023-12-07,UAE,18-24,Female,Facebook Ads,Desktop,Free,Active
168123,2025-07-11,India,25-34,Male,Facebook Ads,Mobile,Free,Active
168124,2023-11-17,USA,25-34,Male,Facebook Ads,Mobile,Basic,Inactive
168125,2026-04-16,India,25-34,Male,Email,Desktop,Basic,Active
168126,2022-08-08,Australia,18-24,Male,Referral,Tablet,Free,Active
168127,2023-05-29,India,55+,Female,Facebook Ads,Desktop,Pro,Churned
168128,2023-05-04,USA,25-34,Female,Organic Search,Mobile,Free,Inactive
168129,2024-12-18,India,45-54,Female,Google Ads,Mobile,Free,Active
168130,2025-10-16,India,35-44,Female,Google Ads,Mobile,Free,Active
168131,2022-11-10,India,25-34,Male,Email,Desktop,Basic,Active
168132,2023-10-23,Australia,25-34,Male,Email,Mobile,Free,Active
168133,2025-10-31,India,18-24,Female,Google Ads,Mobile,Basic,Active
168134,2023-11-15,UAE,25-34,Female,Google Ads,Mobile,Basic,Active
168135,2022-10-16,India,18-24,Male,Instagram,Mobile,Free,Active
168136,2022-01-23,India,18-24,Male,Facebook Ads,Desktop,Free,Active
168137,2023-05-20,Australia,35-44,Male,Google Ads,Desktop,Free,Active
168138,2023-01-16,India,45-54,Male,Organic Search,Desktop,Basic,Churned
168139,2025-10-09,USA,35-44,Male,Facebook Ads,Mobile,Free,Active
168140,2026-01-24,India,18-24,Male,Email,Mobile,Basic,Active
168141,2025-01-14,Canada,25-34,Male,LinkedIn,Mobile,Free,Active
168142,2026-04-09,India,18-24,Female,Email,Mobile,Pro,Inactive
168143,2024-04-18,Germany,25-34,Male,Organic Search,Desktop,Basic,Active
168144,2023-11-22,USA,25-34,Male,Facebook Ads,Mobile,Pro,Inactive
168145,2025-03-01,USA,25-34,Male,Facebook Ads,Mobile,Free,Active
168146,2022-08-30,Singapore,35-44,Male,Organic Search,Desktop,Free,Active
168147,2025-01-04,Australia,25-34,Male,Google Ads,Mobile,Free,Inactive
168148,2026-04-11,Canada,18-24,Female,LinkedIn,Tablet,Free,Inactive
168149,2022-09-08,Germany,25-34,Male,Organic Search,Desktop,Free,Churned
168150,2025-02-26,India,25-34,Male,Facebook Ads,Tablet,Free,Active
168151,2026-06-10,Canada,25-34,Male,Google Ads,Desktop,Basic,Inactive
168152,2024-12-19,India,35-44,Male,Google Ads,Desktop,Free,Active
168153,2022-03-14,India,25-34,Female,LinkedIn,Mobile,Basic,Inactive
168154,2026-05-15,India,35-44,Male,Email,Desktop,Free,Inactive
168155,2023-12-16,Singapore,25-34,Male,Organic Search,Tablet,Free,Inactive
168156,2023-01-16,Canada,18-24,Female,Facebook Ads,Desktop,Free,Active
168157,2024-12-21,India,35-44,Male,Google Ads,Desktop,Basic,Active
168158,2023-02-25,India,25-34,Female,Instagram,Tablet,Free,Inactive
168159,2026-07-16,USA,25-34,Male,LinkedIn,Mobile,Free,Active
168160,2025-05-23,USA,18-24,Male,Organic Search,Mobile,Basic,Active
168161,2026-04-29,USA,18-24,Male,Email,Desktop,Free,Active
168162,2022-03-29,USA,25-34,Male,Organic Search,Desktop,Basic,Inactive
168163,2023-11-25,UK,55+,Male,Referral,Mobile,Basic,Active
168164,2023-02-03,Germany,35-44,Female,Referral,Desktop,Free,Active
168165,2022-01-31,India,18-24,Male,Email,Mobile,Free,Churned
168166,2024-06-05,Germany,25-34,Male,Email,Desktop,Free,Active
168167,2024-09-28,India,25-34,Male,Instagram,Mobile,Pro,Churned
168168,2023-03-26,India,25-34,Male,Google Ads,Tablet,Free,Active
168169,2022-01-31,India,18-24,Male,Google Ads,Mobile,Free,Active
168170,2026-02-12,India,35-44,Male,Referral,Tablet,Basic,Active
168171,2025-10-05,UAE,25-34,Male,Facebook Ads,Mobile,Free,Active
168172,2025-01-13,India,45-54,Male,Google Ads,Mobile,Free,Active
168173,2023-04-06,UK,35-44,Male,Google Ads,Tablet,Free,Active
168174,2026-07-21,UK,18-24,Male,Instagram,Mobile,Free,Active
168175,2022-04-19,USA,25-34,Female,LinkedIn,Mobile,Free,Inactive
168176,2023-04-10,India,25-34,Male,Organic Search,Desktop,Free,Active
168177,2025-02-25,USA,25-34,Male,Google Ads,Mobile,Free,Active
168178,2024-12-15,USA,25-34,Female,Referral,Desktop,Free,Active
168179,2023-08-16,UAE,25-34,Female,Google Ads,Mobile,Free,Churned
168180,2022-02-08,USA,45-54,Male,LinkedIn,Mobile,Basic,Active
168181,2022-08-03,UAE,25-34,Female,Facebook Ads,Desktop,Free,Active
168182,2026-02-19,USA,35-44,Other,Instagram,Desktop,Free,Active
168183,2024-06-01,India,25-34,Male,Email,Desktop,Free,Inactive
168184,2025-07-29,India,25-34,Male,Google Ads,Desktop,Free,Active
168185,2024-08-30,Australia,25-34,Female,Facebook Ads,Mobile,Free,Active
168186,2024-08-08,USA,35-44,Male,Referral,Desktop,Pro,Churned
168187,2026-06-10,India,25-34,Male,Organic Search,Desktop,Free,Active
168188,2024-04-02,India,25-34,Male,Google Ads,Mobile,Basic,Active
168189,2025-04-28,India,25-34,Male,Google Ads,Tablet,Free,Active
168190,2022-10-19,USA,18-24,Female,Organic Search,Desktop,Free,Active
168191,2025-11-26,Germany,35-44,Female,Facebook Ads,Desktop,Free,Active
168192,2025-11-11,USA,25-34,Male,Referral,Mobile,Free,Active
168193,2022-05-14,Canada,55+,Male,Organic Search,Mobile,Free,Active
168194,2025-04-06,UK,25-34,Male,Google Ads,Desktop,Basic,Active
168195,2025-08-17,USA,55+,Male,Email,Desktop,Free,Active
168196,2022-09-09,India,18-24,Male,Organic Search,Desktop,Free,Active
168197,2026-02-13,Germany,45-54,Female,Google Ads,Mobile,Free,Active
168198,2022-02-05,India,45-54,Male,Instagram,Desktop,Free,Active
168199,2023-11-04,India,25-34,Male,Email,Mobile,Free,Inactive
168200,2022-01-27,India,18-24,Male,Referral,Desktop,Pro,Active
168201,2024-09-29,India,25-34,Male,Google Ads,Desktop,Free,Churned
168202,2022-07-27,USA,25-34,Male,Instagram,Mobile,Basic,Active
168203,2025-03-31,India,25-34,Male,Email,Desktop,Free,Active
168204,2024-07-27,USA,35-44,Female,LinkedIn,Desktop,Pro,Active
168205,2022-03-13,USA,35-44,Male,Organic Search,Desktop,Free,Active
168206,2025-05-17,USA,35-44,Male,Instagram,Desktop,Free,Active
168207,2023-12-26,India,35-44,Male,Google Ads,Tablet,Basic,Active
168208,2024-09-20,Australia,18-24,Female,Organic Search,Mobile,Free,Inactive
168209,2023-08-24,USA,35-44,Male,Facebook Ads,Desktop,Free,Active
168210,2026-04-05,India,25-34,Male,Organic Search,Desktop,Pro,Active
168211,2023-09-20,Singapore,45-54,Female,Instagram,Tablet,Basic,Active
168212,2023-12-15,India,25-34,Male,Organic Search,Mobile,Free,Active
168213,2025-12-18,Canada,25-34,Female,Email,Mobile,Free,Active
168214,2023-07-23,UK,25-34,Female,Google Ads,Desktop,Free,Active
168215,2022-02-20,India,35-44,Female,Facebook Ads,Desktop,Pro,Active
168216,2024-06-12,Singapore,25-34,Female,Referral,Mobile,Free,Active
168217,2025-04-25,India,25-34,Male,Organic Search,Desktop,Free,Inactive
168218,2022-08-27,Canada,25-34,Female,Google Ads,Mobile,Free,Churned
168219,2023-09-26,India,25-34,Male,Organic Search,Desktop,Pro,Inactive
168220,2023-05-22,USA,35-44,Male,Organic Search,Desktop,Basic,Active
168221,2024-11-10,UAE,25-34,Female,Organic Search,Mobile,Free,Active
168222,2024-07-20,UK,35-44,Female,Instagram,Mobile,Basic,Active
168223,2026-06-24,India,25-34,Male,Facebook Ads,Mobile,Basic,Inactive
168224,2024-06-07,USA,35-44,Female,Facebook Ads,Desktop,Free,Active
168225,2024-08-22,UK,45-54,Male,Organic Search,Tablet,Basic,Active
168226,2023-03-01,USA,18-24,Male,Google Ads,Desktop,Free,Active
168227,2025-02-05,Singapore,25-34,Female,Google Ads,Mobile,Free,Inactive
168228,2025-08-10,Germany,25-34,Male,Email,Desktop,Free,Active
168229,2023-09-18,India,25-34,Female,Google Ads,Mobile,Free,Active
168230,2023-05-19,Australia,25-34,Male,Google Ads,Tablet,Free,Active
168231,2022-08-27,UAE,35-44,Male,Organic Search,Mobile,Basic,Active
168232,2026-04-30,India,18-24,Male,Organic Search,Desktop,Basic,Churned
168233,2025-11-17,India,45-54,Female,Referral,Mobile,Free,Inactive
168234,2025-07-21,India,25-34,Male,Google Ads,Mobile,Free,Inactive
168235,2023-10-13,India,35-44,Male,Facebook Ads,Desktop,Free,Active
168236,2026-03-06,UAE,25-34,Other,Google Ads,Desktop,Free,Churned
168237,2026-06-29,India,25-34,Female,Organic Search,Desktop,Free,Active
168238,2024-02-03,India,35-44,Female,Facebook Ads,Mobile,Free,Active
168239,2024-04-26,India,45-54,Male,Facebook Ads,Desktop,Basic,Inactive
168240,2024-10-11,India,25-34,Female,Instagram,Mobile,Free,Active
168241,2024-05-19,USA,55+,Male,Google Ads,Mobile,Free,Active
168242,2025-05-30,Canada,25-34,Female,LinkedIn,Mobile,Basic,Active
168243,2023-10-07,USA,25-34,Female,LinkedIn,Desktop,Basic,Active
168244,2025-05-12,India,25-34,Female,LinkedIn,Desktop,Free,Active
168245,2024-08-03,Australia,35-44,Male,Google Ads,Mobile,Free,Churned
168246,2025-07-03,Singapore,18-24,Male,Email,Mobile,Basic,Active
168247,2022-12-01,USA,18-24,Male,LinkedIn,Mobile,Free,Inactive
168248,2025-02-27,India,35-44,Male,Organic Search,Desktop,Free,Active
168249,2024-02-12,India,35-44,Male,Organic Search,Desktop,Free,Active
168250,2023-01-04,India,25-34,Male,Email,Desktop,Free,Active
168251,2026-02-18,UK,25-34,Male,Referral,Desktop,Free,Active
168252,2024-04-17,Australia,18-24,Male,LinkedIn,Desktop,Free,Active
168253,2023-04-10,India,45-54,Male,LinkedIn,Mobile,Free,Active
168254,2022-12-03,India,35-44,Male,Organic Search,Mobile,Free,Active
168255,2026-01-06,USA,35-44,Male,Facebook Ads,Desktop,Free,Active
168256,2024-09-01,India,25-34,Male,Organic Search,Mobile,Free,Active
168257,2023-03-24,Singapore,25-34,Male,Google Ads,Desktop,Basic,Active
168258,2022-12-09,Canada,35-44,Female,Organic Search,Mobile,Free,Active
168259,2023-06-26,USA,25-34,Female,Organic Search,Mobile,Basic,Churned
168260,2023-04-13,India,45-54,Female,LinkedIn,Desktop,Free,Active
168261,2024-09-28,Germany,35-44,Female,Facebook Ads,Desktop,Free,Active
168262,2026-03-29,USA,25-34,Female,Email,Mobile,Free,Active
168263,2022-03-29,Australia,25-34,Male,Instagram,Mobile,Enterprise,Active
168264,2023-01-26,India,35-44,Female,Instagram,Mobile,Free,Active
168265,2025-10-17,India,45-54,Male,Instagram,Desktop,Free,Active
168266,2025-07-23,UK,18-24,Male,Google Ads,Tablet,Free,Active
168267,2025-06-15,USA,18-24,Male,LinkedIn,Desktop,Free,Active
168268,2022-06-11,India,45-54,Male,Organic Search,Mobile,Free,Active
168269,2025-03-15,India,45-54,Male,Referral,Mobile,Free,Active
168270,2025-09-27,India,45-54,Male,Organic Search,Desktop,Free,Active
168271,2022-03-24,Canada,55+,Male,Google Ads,Tablet,Free,Active
168272,2023-10-31,India,45-54,Female,Organic Search,Mobile,Free,Inactive
168273,2024-04-17,USA,18-24,Male,Instagram,Desktop,Free,Active
168274,2024-04-10,USA,25-34,Other,Instagram,Desktop,Free,Active
168275,2026-04-16,Canada,25-34,Female,Instagram,Desktop,Free,Active
168276,2023-10-20,India,45-54,Male,Organic Search,Mobile,Basic,Active
168277,2025-10-31,India,35-44,Female,Organic Search,Mobile,Basic,Active
168278,2026-07-09,India,45-54,Male,Google Ads,Desktop,Free,Inactive
168279,2022-08-12,India,18-24,Male,Google Ads,Desktop,Free,Active
168280,2023-06-28,USA,18-24,Male,Organic Search,Desktop,Basic,Active
168281,2022-05-09,India,45-54,Male,Organic Search,Mobile,Free,Active
168282,2025-11-04,UAE,35-44,Female,Instagram,Desktop,Free,Active
168283,2023-04-24,USA,45-54,Male,Email,Desktop,Free,Active
168284,2023-09-24,India,45-54,Male,Email,Mobile,Free,Active
168285,2023-01-27,USA,35-44,Female,Instagram,Tablet,Free,Inactive
168286,2022-02-13,Germany,35-44,Male,Referral,Mobile,Free,Active
168287,2024-07-07,Germany,25-34,Male,Organic Search,Mobile,Free,Active
168288,2024-03-24,UAE,25-34,Male,Email,Desktop,Basic,Churned
168289,2024-11-27,Singapore,45-54,Female,Organic Search,Desktop,Free,Churned
168290,2025-08-28,India,25-34,Female,Email,Mobile,Free,Active
168291,2023-04-18,India,25-34,Male,Email,Mobile,Free,Active
168292,2022-11-04,UK,18-24,Male,Referral,Mobile,Basic,Active
168293,2025-03-28,Canada,25-34,Male,Organic Search,Mobile,Basic,Active
168294,2026-05-17,India,25-34,Male,LinkedIn,Desktop,Free,Active
168295,2024-11-04,India,35-44,Female,Facebook Ads,Desktop,Free,Inactive
168296,2024-06-28,UAE,45-54,Male,Organic Search,Mobile,Free,Active
168297,2024-02-27,UAE,55+,Male,Facebook Ads,Desktop,Free,Inactive
168298,2026-07-19,India,35-44,Female,Google Ads,Tablet,Pro,Active
168299,2025-11-24,India,25-34,Female,Instagram,Mobile,Free,Active
168300,2025-01-25,Singapore,35-44,Female,Organic Search,Desktop,Basic,Active
168301,2022-06-25,USA,18-24,Male,Instagram,Desktop,Free,Active
168302,2025-08-05,Australia,35-44,Female,Instagram,Desktop,Free,Churned
168303,2025-07-20,India,35-44,Male,Referral,Mobile,Free,Active
168304,2026-03-14,Canada,25-34,Male,Referral,Desktop,Basic,Active
168305,2024-06-02,India,45-54,Other,Facebook Ads,Desktop,Free,Active
168306,2022-03-10,Singapore,18-24,Male,Organic Search,Mobile,Basic,Churned
168307,2023-12-27,India,45-54,Female,Organic Search,Mobile,Free,Active
168308,2026-07-18,USA,25-34,Male,Facebook Ads,Mobile,Free,Active
168309,2026-01-16,USA,25-34,Male,Organic Search,Desktop,Free,Active
168310,2025-07-08,UK,45-54,Male,Facebook Ads,Desktop,Free,Active
168311,2022-06-27,India,25-34,Female,Organic Search,Desktop,Basic,Active
168312,2025-04-09,UK,55+,Male,Google Ads,Tablet,Free,Inactive
168313,2022-07-31,India,25-34,Male,Google Ads,Desktop,Basic,Active
168314,2024-08-22,Singapore,25-34,Male,Google Ads,Desktop,Free,Active
168315,2026-06-11,India,25-34,Male,Email,Desktop,Basic,Active
168316,2022-01-16,Germany,18-24,Male,Instagram,Desktop,Free,Inactive
168317,2022-11-24,UK,25-34,Female,Google Ads,Desktop,Free,Active
168318,2025-10-26,India,25-34,Female,Google Ads,Mobile,Free,Active
168319,2023-07-03,India,18-24,Male,Instagram,Desktop,Free,Churned
168320,2023-01-17,UAE,55+,Male,Email,Mobile,Pro,Active
168321,2023-05-02,India,25-34,Female,Email,Desktop,Free,Active
168322,2024-05-26,Canada,25-34,Male,Referral,Desktop,Free,Active
168323,2026-03-15,India,35-44,Female,Organic Search,Tablet,Free,Active
168324,2023-05-08,Singapore,18-24,Male,Email,Mobile,Free,Inactive
168325,2024-06-23,Canada,35-44,Male,Google Ads,Mobile,Free,Active
168326,2023-05-28,Singapore,45-54,Male,Organic Search,Desktop,Free,Inactive
168327,2026-02-01,Germany,25-34,Male,Google Ads,Mobile,Free,Active
168328,2025-09-16,USA,35-44,Female,Organic Search,Mobile,Pro,Active
168329,2023-03-17,India,25-34,Male,Referral,Tablet,Basic,Active
168330,2024-08-05,India,25-34,Female,Organic Search,Mobile,Basic,Inactive
168331,2023-05-26,India,25-34,Male,Referral,Mobile,Free,Active
168332,2024-12-29,India,25-34,Female,Email,Tablet,Basic,Active
168333,2022-04-03,USA,35-44,Female,Organic Search,Desktop,Pro,Churned
168334,2022-05-18,Germany,35-44,Female,Organic Search,Tablet,Free,Active
168335,2023-03-23,India,18-24,Female,Organic Search,Desktop,Pro,Active
168336,2022-06-04,India,25-34,Female,Google Ads,Desktop,Basic,Inactive
168337,2024-12-12,USA,18-24,Male,LinkedIn,Desktop,Free,Active
168338,2023-06-23,Germany,25-34,Female,Google Ads,Mobile,Enterprise,Active
168339,2023-01-30,India,45-54,Male,Google Ads,Desktop,Free,Inactive
168340,2023-08-12,India,18-24,Male,Referral,Mobile,Free,Active
168341,2022-06-03,India,25-34,Male,Google Ads,Desktop,Pro,Active
168342,2023-01-21,India,25-34,Male,Google Ads,Mobile,Free,Active
168343,2023-12-07,UK,25-34,Female,Organic Search,Desktop,Free,Active
168344,2025-10-12,UK,35-44,Male,Organic Search,Mobile,Free,Active
168345,2024-09-13,Germany,25-34,Male,Organic Search,Desktop,Free,Active
168346,2026-01-05,Singapore,25-34,Male,Email,Desktop,Free,Active
168347,2022-09-02,Singapore,35-44,Male,Organic Search,Desktop,Free,Active
168348,2026-07-07,USA,18-24,Female,Instagram,Desktop,Free,Active
168349,2024-06-14,India,35-44,Male,Google Ads,Desktop,Free,Active
168350,2026-03-16,India,35-44,Female,Referral,Desktop,Free,Active
168351,2025-02-24,USA,45-54,Male,Google Ads,Desktop,Free,Active
168352,2022-10-20,Singapore,25-34,Female,Email,Mobile,Free,Inactive
168353,2024-04-27,USA,35-44,Male,Instagram,Desktop,Free,Churned
168354,2022-09-12,Singapore,35-44,Male,Referral,Desktop,Free,Active
168355,2022-05-14,India,25-34,Female,Organic Search,Mobile,Free,Active
168356,2022-08-11,India,25-34,Female,Organic Search,Mobile,Free,Active
168357,2026-02-25,Australia,35-44,Female,LinkedIn,Desktop,Free,Active
168358,2023-08-11,Germany,25-34,Male,Google Ads,Desktop,Free,Active
168359,2024-08-02,USA,18-24,Male,Google Ads,Mobile,Free,Active
168360,2024-02-21,India,35-44,Female,Instagram,Desktop,Free,Active
168361,2022-12-16,India,25-34,Male,Instagram,Desktop,Free,Churned
168362,2022-02-21,India,25-34,Female,Referral,Desktop,Free,Churned
168363,2024-06-30,USA,35-44,Male,Instagram,Desktop,Free,Active
168364,2023-02-24,India,25-34,Male,Google Ads,Desktop,Free,Inactive
168365,2023-06-07,USA,25-34,Female,Google Ads,Desktop,Free,Active
168366,2024-08-02,USA,35-44,Male,Facebook Ads,Mobile,Basic,Active
168367,2025-01-08,USA,18-24,Male,Organic Search,Desktop,Free,Inactive
168368,2024-09-13,UK,25-34,Male,Instagram,Desktop,Free,Inactive
168369,2026-06-09,UK,25-34,Male,Google Ads,Desktop,Free,Active
168370,2026-03-17,India,25-34,Male,Organic Search,Mobile,Pro,Active
168371,2023-04-14,India,35-44,Male,Organic Search,Tablet,Free,Active
168372,2026-02-10,India,18-24,Female,LinkedIn,Tablet,Free,Active
168373,2023-12-06,India,25-34,Male,Google Ads,Mobile,Free,Active
168374,2023-10-02,India,35-44,Female,Referral,Desktop,Free,Active
168375,2022-09-05,India,35-44,Male,Organic Search,Desktop,Free,Active
168376,2023-07-29,India,35-44,Male,Facebook Ads,Desktop,Free,Active
168377,2026-08-17,Canada,25-34,Male,Email,Desktop,Free,Active
168378,2023-10-25,UAE,25-34,Male,Instagram,Desktop,Free,Active
168379,2023-12-16,Singapore,35-44,Male,Organic Search,Desktop,Free,Active
168380,2026-06-14,Australia,25-34,Female,Facebook Ads,Desktop,Free,Active
168381,2024-05-05,Canada,45-54,Male,Google Ads,Tablet,Free,Active
168382,2023-09-18,UAE,25-34,Female,Google Ads,Desktop,Free,Active
168383,2024-07-14,Canada,25-34,Male,Google Ads,Desktop,Free,Inactive
168384,2023-02-02,USA,18-24,Male,Email,Mobile,Free,Active
168385,2022-05-12,UK,18-24,Male,Instagram,Mobile,Free,Active
168386,2025-08-28,India,35-44,Male,Facebook Ads,Tablet,Basic,Active
168387,2022-07-20,India,35-44,Female,Facebook Ads,Desktop,Free,Active
168388,2026-05-14,India,18-24,Female,Email,Mobile,Free,Inactive
168389,2024-03-22,India,25-34,Male,Facebook Ads,Mobile,Pro,Churned
168390,2024-11-14,Canada,18-24,Male,Email,Desktop,Free,Inactive
168391,2024-12-29,Germany,25-34,Female,Google Ads,Desktop,Free,Active
168392,2023-11-01,UAE,25-34,Male,Facebook Ads,Desktop,Free,Active
168393,2025-04-28,India,35-44,Female,Google Ads,Desktop,Free,Active
168394,2022-12-27,UAE,18-24,Female,Email,Mobile,Basic,Active
168395,2024-04-08,Australia,35-44,Male,Instagram,Desktop,Free,Active
168396,2024-04-04,India,25-34,Female,Organic Search,Mobile,Basic,Active
168397,2023-04-19,USA,25-34,Male,Email,Desktop,Basic,Active
168398,2024-08-27,India,25-34,Female,Organic Search,Mobile,Basic,Active
168399,2025-07-28,India,35-44,Male,Instagram,Mobile,Basic,Active
168400,2026-01-27,USA,35-44,Male,Google Ads,Desktop,Free,Active
168401,2022-02-08,USA,25-34,Female,Google Ads,Desktop,Free,Active
168402,2022-01-29,India,25-34,Female,Organic Search,Desktop,Basic,Active
168403,2025-01-22,Singapore,18-24,Female,Organic Search,Desktop,Free,Active
168404,2025-08-18,UK,45-54,Male,Google Ads,Desktop,Free,Inactive
168405,2024-12-06,India,55+,Male,Instagram,Mobile,Free,Active
168406,2025-05-22,Canada,55+,Female,LinkedIn,Mobile,Basic,Inactive
168407,2023-07-04,USA,35-44,Male,Organic Search,Desktop,Free,Churned
168408,2023-04-03,USA,25-34,Female,Organic Search,Desktop,Pro,Active
168409,2025-01-28,Germany,45-54,Female,Google Ads,Desktop,Free,Active
168410,2023-02-03,India,18-24,Male,Organic Search,Desktop,Free,Inactive
168411,2022-04-03,USA,25-34,Male,Organic Search,Mobile,Free,Active
168412,2022-09-13,Australia,35-44,Female,Google Ads,Desktop,Basic,Active
168413,2023-09-03,UK,25-34,Male,Organic Search,Mobile,Free,Active
168414,2025-01-25,India,35-44,Female,Facebook Ads,Desktop,Free,Churned
168415,2025-09-29,Australia,55+,Female,Referral,Mobile,Free,Active
168416,2024-01-20,UAE,25-34,Male,Email,Desktop,Enterprise,Active
168417,2024-08-28,Canada,25-34,Male,Google Ads,Desktop,Free,Inactive
168418,2024-11-04,Germany,45-54,Male,Email,Mobile,Basic,Active
168419,2026-02-15,India,25-34,Female,Google Ads,Desktop,Basic,Inactive
168420,2022-08-02,India,35-44,Male,Facebook Ads,Desktop,Basic,Active
168421,2024-04-08,India,25-34,Male,Facebook Ads,Desktop,Free,Active
168422,2024-02-04,Canada,25-34,Male,Google Ads,Desktop,Basic,Active
168423,2024-06-06,UAE,18-24,Male,Facebook Ads,Desktop,Basic,Active
168424,2022-01-21,Germany,25-34,Male,Google Ads,Mobile,Pro,Active
168425,2024-11-29,India,25-34,Female,Facebook Ads,Desktop,Basic,Active
168426,2024-12-20,UK,25-34,Female,Google Ads,Mobile,Free,Active
168427,2022-04-07,UAE,35-44,Other,Google Ads,Mobile,Free,Inactive
168428,2025-10-20,India,55+,Male,Organic Search,Desktop,Free,Active
168429,2026-06-11,UK,25-34,Female,Google Ads,Desktop,Basic,Active
168430,2023-06-26,Singapore,25-34,Male,Organic Search,Desktop,Free,Active
168431,2022-05-21,Singapore,25-34,Male,Facebook Ads,Desktop,Basic,Active
168432,2024-11-06,India,25-34,Male,Organic Search,Desktop,Free,Inactive
168433,2025-11-01,India,25-34,Male,Email,Mobile,Free,Active
168434,2025-06-25,UK,18-24,Male,Organic Search,Mobile,Free,Active
168435,2022-03-19,UAE,45-54,Other,Facebook Ads,Mobile,Free,Active
168436,2026-03-19,USA,35-44,Female,Organic Search,Desktop,Basic,Active
168437,2025-10-06,USA,25-34,Male,Referral,Desktop,Basic,Churned
168438,2022-09-23,Germany,18-24,Female,Facebook Ads,Desktop,Free,Inactive
168439,2023-07-31,USA,25-34,Female,Organic Search,Mobile,Basic,Active
168440,2023-08-06,UK,25-34,Male,Facebook Ads,Mobile,Basic,Active
168441,2024-04-03,India,35-44,Female,Google Ads,Desktop,Basic,Inactive
168442,2026-07-10,India,18-24,Female,Google Ads,Desktop,Free,Churned
168443,2026-01-05,India,18-24,Female,Instagram,Desktop,Free,Churned
168444,2023-01-14,India,35-44,Male,Email,Desktop,Free,Active
168445,2025-02-12,Germany,25-34,Male,Google Ads,Desktop,Free,Active
168446,2024-12-15,India,35-44,Male,Organic Search,Mobile,Free,Active
168447,2026-05-21,India,25-34,Female,Facebook Ads,Desktop,Pro,Churned
