campaign_id,user_id,campaign_date,campaign_name,channel,impressions,clicks,spend,conversion
CAMP00090883,190883,2022-01-21,Instagram_Influencer,Instagram,9232,170,94.6,8
CAMP00090884,190884,2026-08-03,Google_Display,Google Ads,17551,807,1718.16,49
CAMP00090885,190885,2023-12-21,Google_Remarketing,Google Ads,4706,223,450.96,13
CAMP00090886,190886,2023-06-22,Google_Display,Google Ads,19672,951,1008.39,93
CAMP00090887,190887,2024-05-02,SEO_Brand,Organic Search,7420,331,25.52,28
CAMP00090888,190888,2025-01-31,Email_ProductUpdate,Email,2500,275,6.69,39
CAMP00090889,190889,2022-02-03,SEO_Content,Organic Search,11266,762,79.76,87
CAMP00090890,190890,2024-01-27,Google_Remarketing,Google Ads,10687,717,840.89,37
CAMP00090891,190891,2022-02-28,Facebook_LeadGen,Facebook Ads,15500,441,396.96,11
CAMP00090892,190892,2024-10-05,Google_Remarketing,Google Ads,5516,257,224.25,24
CAMP00090893,190893,2023-08-09,Instagram_Stories,Instagram,7961,208,103.42,8
CAMP00090894,190894,2025-07-28,Google_Display,Google Ads,8482,292,376.66,15
CAMP00090895,190895,2025-07-22,SEO_Content,Organic Search,4819,421,27.74,60
CAMP00090896,190896,2025-04-09,Google_Search,Google Ads,5843,352,383.99,26
CAMP00090897,190897,2026-02-09,LinkedIn_LeadGen,LinkedIn,11729,453,1038.9,49
CAMP00090898,190898,2023-11-12,Google_Remarketing,Google Ads,16769,855,1154.94,44
CAMP00090899,190899,2025-08-14,Google_Search,Google Ads,18144,1243,1780.92,104
CAMP00090900,190900,2022-06-06,Facebook_Conversion,Facebook Ads,9408,173,151.14,7
CAMP00090901,190901,2024-08-20,Email_Promotion,Email,2774,262,4.93,21
CAMP00090902,190902,2026-02-25,Instagram_Reels,Instagram,11753,197,127.31,12
CAMP00090903,190903,2022-01-24,Instagram_Influencer,Instagram,19917,460,393.51,19
CAMP00090904,190904,2023-06-12,SEO_Content,Organic Search,7937,574,92.89,64
CAMP00090905,190905,2022-08-31,Email_ProductUpdate,Email,4291,910,9.19,153
CAMP00090906,190906,2026-07-06,SEO_Content,Organic Search,6726,402,54.95,30
CAMP00090907,190907,2022-04-02,Facebook_Conversion,Facebook Ads,3220,92,82.99,5
CAMP00090908,190908,2026-03-21,Google_Display,Google Ads,9933,320,365.32,29
CAMP00090909,190909,2023-07-16,Email_Promotion,Email,1132,241,4.63,38
CAMP00090910,190910,2024-08-29,Facebook_LeadGen,Facebook Ads,11955,229,202.53,14
CAMP00090911,190911,2023-02-10,LinkedIn_LeadGen,LinkedIn,8015,400,942.38,46
CAMP00090912,190912,2022-01-17,Google_Display,Google Ads,11887,383,790.94,19
CAMP00090913,190913,2024-11-09,Facebook_Conversion,Facebook Ads,10263,298,104.75,12
CAMP00090914,190914,2026-07-29,Instagram_Influencer,Instagram,19910,513,363.68,25
CAMP00090915,190915,2024-06-09,Instagram_Influencer,Instagram,5868,131,102.05,4
CAMP00090916,190916,2025-01-19,Google_Display,Google Ads,18137,947,1215.81,91
CAMP00090917,190917,2024-12-21,LinkedIn_SaaS,LinkedIn,3896,183,462.02,14
CAMP00090918,190918,2026-07-25,LinkedIn_B2B,LinkedIn,2810,73,223.62,7
CAMP00090919,190919,2024-06-20,Google_Display,Google Ads,10128,588,1377.72,30
CAMP00090920,190920,2023-10-27,SEO_Product,Organic Search,19048,1639,271.72,121
CAMP00090921,190921,2022-08-23,Google_Remarketing,Google Ads,13938,537,1307.2,30
CAMP00090922,190922,2024-02-16,Google_Display,Google Ads,14932,993,1450.02,52
CAMP00090923,190923,2023-04-02,Google_Display,Google Ads,6265,393,447.02,17
CAMP00090924,190924,2022-11-05,SEO_Product,Organic Search,19476,1500,125.82,154
CAMP00090925,190925,2022-11-11,Google_Search,Google Ads,14307,1070,2348.36,63
CAMP00090926,190926,2026-03-08,Instagram_Reels,Instagram,12277,388,257.79,20
CAMP00090927,190927,2024-11-20,SEO_Brand,Organic Search,17083,1477,75.2,151
CAMP00090928,190928,2023-05-30,Email_Welcome,Email,1871,217,8.14,42
CAMP00090929,190929,2023-08-16,Email_ProductUpdate,Email,1576,198,4.66,39
CAMP00090930,190930,2022-08-03,Referral_Program,Referral,1321,304,74.32,50
CAMP00090931,190931,2023-04-13,Email_Welcome,Email,4832,642,19.96,53
CAMP00090932,190932,2023-04-16,Email_ProductUpdate,Email,3691,493,24.02,51
CAMP00090933,190933,2025-10-05,Facebook_Conversion,Facebook Ads,2574,76,30.44,2
CAMP00090934,190934,2023-01-09,Referral_Invite,Referral,1214,191,15.11,24
CAMP00090935,190935,2023-10-04,Facebook_LeadGen,Facebook Ads,5326,108,41.1,5
CAMP00090936,190936,2025-01-07,Google_Search,Google Ads,16348,668,660.06,42
CAMP00090937,190937,2025-07-29,Email_Welcome,Email,1146,138,5.54,12
CAMP00090938,190938,2022-03-25,Email_Promotion,Email,2534,627,9.22,104
CAMP00090939,190939,2022-12-17,Facebook_Retargeting,Facebook Ads,7580,323,306.73,16
CAMP00090940,190940,2025-10-31,SEO_Content,Organic Search,18380,1503,56.0,93
CAMP00090941,190941,2022-05-19,SEO_Content,Organic Search,875,67,6.16,7
CAMP00090942,190942,2022-05-01,Referral_Invite,Referral,469,80,6.83,15
CAMP00090943,190943,2023-02-21,SEO_Product,Organic Search,14254,790,218.5,58
CAMP00090944,190944,2024-08-17,Facebook_Conversion,Facebook Ads,12558,461,304.07,24
CAMP00090945,190945,2026-03-01,Email_ProductUpdate,Email,4013,324,11.91,59
CAMP00090946,190946,2024-08-14,Referral_Partner,Referral,277,71,13.47,10
CAMP00090947,190947,2022-01-06,Facebook_Retargeting,Facebook Ads,15658,531,478.33,17
CAMP00090948,190948,2022-02-14,SEO_Content,Organic Search,14892,823,102.8,80
CAMP00090949,190949,2022-10-18,Facebook_LeadGen,Facebook Ads,511,15,12.98,1
CAMP00090950,190950,2023-04-30,Referral_Invite,Referral,456,95,8.56,15
CAMP00090951,190951,2026-08-11,Google_Display,Google Ads,2711,194,442.21,18
CAMP00090952,190952,2023-03-10,Instagram_Influencer,Instagram,15487,484,433.45,26
CAMP00090953,190953,2023-09-28,Referral_Partner,Referral,657,88,24.21,18
CAMP00090954,190954,2024-12-29,Instagram_Stories,Instagram,14286,231,141.0,14
CAMP00090955,190955,2022-10-12,Referral_Invite,Referral,771,77,4.94,12
CAMP00090956,190956,2023-01-23,Email_ProductUpdate,Email,1340,203,18.01,24
CAMP00090957,190957,2023-10-11,Instagram_Stories,Instagram,9294,350,324.47,21
CAMP00090958,190958,2026-06-11,Facebook_Conversion,Facebook Ads,13034,277,102.52,17
CAMP00090959,190959,2022-02-03,Google_Search,Google Ads,9746,470,785.3,35
CAMP00090960,190960,2024-05-26,Referral_Program,Referral,501,139,54.05,28
CAMP00090961,190961,2022-12-17,SEO_Content,Organic Search,17880,1299,255.22,78
CAMP00090962,190962,2024-08-11,Facebook_LeadGen,Facebook Ads,14533,413,149.87,16
CAMP00090963,190963,2023-09-15,Google_Search,Google Ads,4233,192,175.94,11
CAMP00090964,190964,2025-10-02,SEO_Product,Organic Search,997,48,4.69,5
CAMP00090965,190965,2022-06-17,Referral_Partner,Referral,415,50,6.59,8
CAMP00090966,190966,2026-01-29,SEO_Product,Organic Search,7155,290,61.65,20
CAMP00090967,190967,2026-07-03,SEO_Brand,Organic Search,1411,60,11.72,4
CAMP00090968,190968,2026-05-25,Referral_Invite,Referral,1240,261,40.74,29
CAMP00090969,190969,2024-01-16,LinkedIn_LeadGen,LinkedIn,18991,934,2707.4,119
CAMP00090970,190970,2024-08-10,LinkedIn_SaaS,LinkedIn,5301,220,859.89,13
CAMP00090971,190971,2022-03-25,Instagram_Reels,Instagram,10580,408,207.33,12
CAMP00090972,190972,2024-10-24,Instagram_Stories,Instagram,8757,201,56.59,13
CAMP00090973,190973,2026-07-26,Referral_Invite,Referral,612,64,5.36,10
CAMP00090974,190974,2024-12-22,SEO_Content,Organic Search,19587,1861,113.66,116
CAMP00090975,190975,2023-02-18,Google_Search,Google Ads,10041,459,1058.85,27
CAMP00090976,190976,2022-11-15,Google_Remarketing,Google Ads,13212,922,1498.3,49
CAMP00090977,190977,2024-10-17,Google_Search,Google Ads,6725,314,621.75,23
CAMP00090978,190978,2024-02-22,Referral_Partner,Referral,1209,270,46.55,46
CAMP00090979,190979,2022-02-24,Referral_Program,Referral,1430,274,64.92,53
CAMP00090980,190980,2023-06-24,Facebook_Conversion,Facebook Ads,9731,186,215.87,7
CAMP00090981,190981,2022-07-04,Google_Search,Google Ads,6766,349,615.04,32
CAMP00090982,190982,2024-01-30,Google_Display,Google Ads,12910,578,797.46,43
CAMP00090983,190983,2022-07-14,LinkedIn_B2B,LinkedIn,3907,95,365.23,13
CAMP00090984,190984,2023-09-01,LinkedIn_LeadGen,LinkedIn,10597,245,544.29,17
CAMP00090985,190985,2023-03-19,LinkedIn_SaaS,LinkedIn,15848,361,1290.87,45
CAMP00090986,190986,2023-11-10,Referral_Partner,Referral,473,50,11.56,8
CAMP00090987,190987,2023-07-15,Google_Display,Google Ads,13069,520,1141.51,49
CAMP00090988,190988,2023-03-05,Referral_Partner,Referral,885,89,10.6,18
CAMP00090989,190989,2026-07-06,Google_Search,Google Ads,7724,543,641.04,51
CAMP00090990,190990,2025-12-28,SEO_Content,Organic Search,19950,1074,94.28,141
CAMP00090991,190991,2023-08-22,Google_Search,Google Ads,5579,381,464.16,21
CAMP00090992,190992,2025-03-17,Facebook_Retargeting,Facebook Ads,1308,57,53.0,3
CAMP00090993,190993,2022-07-20,Facebook_Retargeting,Facebook Ads,8654,317,162.5,17
CAMP00090994,190994,2025-12-08,Email_Promotion,Email,3854,559,3.9,44
CAMP00090995,190995,2026-03-07,SEO_Product,Organic Search,1328,79,17.17,8
CAMP00090996,190996,2025-08-05,Google_Display,Google Ads,16423,873,2095.18,39
CAMP00090997,190997,2025-11-20,Referral_Program,Referral,1161,244,60.73,31
CAMP00090998,190998,2024-10-26,Facebook_Retargeting,Facebook Ads,18973,611,634.6,30
CAMP00090999,190999,2025-02-17,LinkedIn_SaaS,LinkedIn,10449,419,792.4,36
CAMP00091000,191000,2022-10-16,Email_Welcome,Email,2518,550,16.71,50
CAMP00091001,191001,2023-09-03,Google_Display,Google Ads,3354,172,220.94,7
CAMP00091002,191002,2026-08-06,Facebook_Retargeting,Facebook Ads,5551,179,116.51,10
CAMP00091003,191003,2023-11-22,LinkedIn_LeadGen,LinkedIn,1651,75,143.33,8
CAMP00091004,191004,2025-09-08,Instagram_Stories,Instagram,8576,223,170.61,5
CAMP00091005,191005,2023-09-11,Google_Remarketing,Google Ads,5931,432,460.25,33
CAMP00091006,191006,2024-07-15,SEO_Product,Organic Search,1445,94,19.89,12
CAMP00091007,191007,2026-01-17,Referral_Invite,Referral,1085,199,16.29,41
CAMP00091008,191008,2023-08-07,SEO_Brand,Organic Search,16702,1202,181.19,153
CAMP00091009,191009,2025-07-29,SEO_Product,Organic Search,7110,311,52.31,29
CAMP00091010,191010,2024-05-09,Google_Display,Google Ads,13107,402,895.91,37
CAMP00091011,191011,2025-06-24,Referral_Partner,Referral,487,145,15.46,31
CAMP00091012,191012,2023-08-15,Google_Remarketing,Google Ads,8402,314,301.69,20
CAMP00091013,191013,2025-12-31,SEO_Content,Organic Search,16510,1367,375.01,156
CAMP00091014,191014,2023-03-27,LinkedIn_SaaS,LinkedIn,1328,23,53.96,1
CAMP00091015,191015,2023-01-10,Email_ProductUpdate,Email,1579,145,6.62,22
CAMP00091016,191016,2023-04-06,Email_Welcome,Email,3539,301,10.15,39
CAMP00091017,191017,2022-04-06,LinkedIn_LeadGen,LinkedIn,14841,658,2616.14,71
CAMP00091018,191018,2023-07-05,LinkedIn_B2B,LinkedIn,14518,343,1054.25,31
CAMP00091019,191019,2026-07-19,Referral_Program,Referral,795,138,29.65,33
CAMP00091020,191020,2022-01-28,LinkedIn_B2B,LinkedIn,12341,366,1056.03,44
CAMP00091021,191021,2023-03-06,Facebook_LeadGen,Facebook Ads,10095,303,160.23,10
CAMP00091022,191022,2022-03-18,Facebook_Conversion,Facebook Ads,8643,371,131.63,25
CAMP00091023,191023,2025-09-08,Instagram_Reels,Instagram,6887,270,123.82,7
CAMP00091024,191024,2025-09-15,Facebook_Retargeting,Facebook Ads,5730,210,215.04,12
CAMP00091025,191025,2025-11-16,Email_ProductUpdate,Email,908,216,6.68,31
CAMP00091026,191026,2023-11-14,Facebook_Retargeting,Facebook Ads,10579,460,239.77,31
CAMP00091027,191027,2025-01-25,Google_Remarketing,Google Ads,9892,576,655.38,42
CAMP00091028,191028,2026-05-05,Google_Search,Google Ads,3566,117,136.47,7
CAMP00091029,191029,2022-05-17,SEO_Brand,Organic Search,7896,469,55.7,64
CAMP00091030,191030,2024-10-04,Facebook_Conversion,Facebook Ads,13401,431,422.29,20
CAMP00091031,191031,2022-08-17,Facebook_Conversion,Facebook Ads,5347,172,197.81,6
CAMP00091032,191032,2023-12-22,Facebook_LeadGen,Facebook Ads,9764,415,216.72,21
CAMP00091033,191033,2025-09-15,Instagram_Influencer,Instagram,1812,63,56.13,2
CAMP00091034,191034,2024-11-03,LinkedIn_B2B,LinkedIn,8697,367,1441.66,39
CAMP00091035,191035,2023-12-18,Referral_Invite,Referral,1273,368,56.72,72
CAMP00091036,191036,2023-04-08,Google_Search,Google Ads,8761,664,805.94,62
CAMP00091037,191037,2023-11-05,Facebook_LeadGen,Facebook Ads,13652,597,283.38,23
CAMP00091038,191038,2022-01-01,Google_Search,Google Ads,13467,420,876.28,35
CAMP00091039,191039,2024-05-28,Facebook_Conversion,Facebook Ads,14918,493,560.48,29
CAMP00091040,191040,2022-08-24,Facebook_LeadGen,Facebook Ads,10013,443,272.3,22
CAMP00091041,191041,2025-04-30,SEO_Content,Organic Search,15554,1410,245.23,160
CAMP00091042,191042,2022-11-01,Google_Display,Google Ads,1467,47,63.64,3
CAMP00091043,191043,2023-12-12,Instagram_Influencer,Instagram,14865,430,195.98,17
CAMP00091044,191044,2024-12-29,SEO_Content,Organic Search,1918,118,13.2,14
CAMP00091045,191045,2025-09-04,Google_Search,Google Ads,8668,277,526.2,11
CAMP00091046,191046,2022-02-17,Google_Remarketing,Google Ads,8289,455,1095.26,19
CAMP00091047,191047,2026-01-18,SEO_Product,Organic Search,19075,1699,76.8,127
CAMP00091048,191048,2026-02-23,Facebook_LeadGen,Facebook Ads,13022,213,233.36,7
CAMP00091049,191049,2025-05-06,Facebook_Retargeting,Facebook Ads,4574,146,122.92,9
CAMP00091050,191050,2026-07-02,Instagram_Influencer,Instagram,16191,305,260.99,20
CAMP00091051,191051,2025-04-19,Facebook_Retargeting,Facebook Ads,19144,307,343.36,21
CAMP00091052,191052,2023-07-18,Google_Search,Google Ads,12874,397,650.7,21
CAMP00091053,191053,2025-06-02,LinkedIn_SaaS,LinkedIn,14677,415,1414.63,50
CAMP00091054,191054,2022-04-12,Referral_Partner,Referral,1401,247,76.04,33
CAMP00091055,191055,2025-03-01,Facebook_Conversion,Facebook Ads,11582,449,260.1,14
CAMP00091056,191056,2025-08-23,Instagram_Influencer,Instagram,5518,99,29.46,6
CAMP00091057,191057,2026-04-17,LinkedIn_B2B,LinkedIn,5763,100,248.08,7
CAMP00091058,191058,2023-05-20,Facebook_Conversion,Facebook Ads,2701,101,40.8,5
CAMP00091059,191059,2026-04-28,SEO_Brand,Organic Search,10879,950,96.81,97
CAMP00091060,191060,2023-04-21,Facebook_Retargeting,Facebook Ads,12729,211,226.23,6
CAMP00091061,191061,2024-06-11,Facebook_Retargeting,Facebook Ads,1069,22,19.35,1
CAMP00091062,191062,2023-01-26,Email_Welcome,Email,3027,477,19.35,65
CAMP00091063,191063,2023-04-18,Email_Promotion,Email,254,60,1.96,5
CAMP00091064,191064,2023-02-15,SEO_Product,Organic Search,19563,1399,82.22,160
CAMP00091065,191065,2022-04-29,Referral_Program,Referral,192,51,20.35,9
CAMP00091066,191066,2022-12-19,Google_Remarketing,Google Ads,2307,161,315.24,10
CAMP00091067,191067,2026-07-18,Facebook_Retargeting,Facebook Ads,2749,102,116.5,5
CAMP00091068,191068,2025-05-15,SEO_Brand,Organic Search,3177,191,32.4,20
CAMP00091069,191069,2023-02-03,Email_Welcome,Email,3887,689,24.3,66
CAMP00091070,191070,2025-11-22,Google_Display,Google Ads,9919,621,523.73,41
CAMP00091071,191071,2024-12-04,Google_Search,Google Ads,14606,815,1470.92,57
CAMP00091072,191072,2024-01-25,LinkedIn_SaaS,LinkedIn,18052,541,1446.68,63
CAMP00091073,191073,2026-02-11,SEO_Brand,Organic Search,5648,236,39.76,22
CAMP00091074,191074,2023-12-23,LinkedIn_SaaS,LinkedIn,4220,103,230.94,12
CAMP00091075,191075,2023-10-31,Facebook_Retargeting,Facebook Ads,8002,172,193.31,5
CAMP00091076,191076,2024-03-14,Instagram_Influencer,Instagram,9002,351,183.21,16
CAMP00091077,191077,2026-04-23,SEO_Content,Organic Search,19622,1723,237.8,120
CAMP00091078,191078,2025-02-03,Google_Remarketing,Google Ads,8137,441,399.08,34
CAMP00091079,191079,2023-11-25,LinkedIn_B2B,LinkedIn,14626,282,637.4,27
CAMP00091080,191080,2025-08-18,Email_Welcome,Email,4605,1036,34.03,89
CAMP00091081,191081,2022-04-19,Email_Welcome,Email,4740,631,41.2,60
CAMP00091082,191082,2022-10-27,LinkedIn_SaaS,LinkedIn,6220,209,501.62,28
CAMP00091083,191083,2022-09-26,SEO_Brand,Organic Search,18166,1249,317.29,86
CAMP00091084,191084,2022-01-06,Google_Display,Google Ads,13667,973,1668.47,60
CAMP00091085,191085,2025-07-02,Google_Search,Google Ads,10198,594,1433.13,37
CAMP00091086,191086,2024-12-05,Referral_Invite,Referral,636,143,11.74,26
CAMP00091087,191087,2022-02-01,Referral_Partner,Referral,1006,119,7.69,17
CAMP00091088,191088,2024-01-29,LinkedIn_SaaS,LinkedIn,1077,25,66.52,2
CAMP00091089,191089,2022-12-26,Referral_Program,Referral,1241,328,22.24,55
CAMP00091090,191090,2025-01-05,Email_Welcome,Email,3261,313,20.53,47
CAMP00091091,191091,2025-11-27,Google_Search,Google Ads,3784,204,481.49,9
CAMP00091092,191092,2023-08-22,Email_Welcome,Email,3452,509,19.66,65
CAMP00091093,191093,2026-03-02,SEO_Product,Organic Search,13366,985,88.71,140
CAMP00091094,191094,2024-10-07,Facebook_Conversion,Facebook Ads,2687,82,37.86,4
CAMP00091095,191095,2026-07-26,Facebook_LeadGen,Facebook Ads,7384,174,65.47,7
CAMP00091096,191096,2025-09-18,SEO_Content,Organic Search,8726,728,72.26,97
CAMP00091097,191097,2025-10-09,Referral_Invite,Referral,319,80,7.59,11
CAMP00091098,191098,2025-03-05,SEO_Content,Organic Search,4806,363,76.46,24
CAMP00091099,191099,2025-11-14,Instagram_Reels,Instagram,13960,361,284.4,13
CAMP00091100,191100,2022-10-15,Instagram_Influencer,Instagram,12232,283,253.91,8
CAMP00091101,191101,2024-06-24,Instagram_Influencer,Instagram,1171,45,25.43,1
CAMP00091102,191102,2025-04-06,Facebook_LeadGen,Facebook Ads,9160,199,147.48,5
CAMP00091103,191103,2023-12-31,Instagram_Reels,Instagram,11695,265,250.29,15
CAMP00091104,191104,2022-04-27,SEO_Content,Organic Search,18272,760,15.86,47
CAMP00091105,191105,2023-03-03,SEO_Brand,Organic Search,12426,814,47.47,74
CAMP00091106,191106,2022-12-28,SEO_Product,Organic Search,2705,142,22.19,12
CAMP00091107,191107,2026-04-26,Google_Display,Google Ads,18097,1069,1445.36,104
CAMP00091108,191108,2026-02-24,SEO_Brand,Organic Search,12483,787,131.36,89
CAMP00091109,191109,2023-07-16,Referral_Partner,Referral,91,11,1.6,1
CAMP00091110,191110,2024-03-05,SEO_Content,Organic Search,1703,99,4.35,11
CAMP00091111,191111,2023-10-13,SEO_Product,Organic Search,14075,1377,345.62,153
CAMP00091112,191112,2022-05-23,SEO_Product,Organic Search,16581,1509,137.09,185
CAMP00091113,191113,2025-01-22,Facebook_LeadGen,Facebook Ads,14163,389,282.12,16
CAMP00091114,191114,2022-12-25,Facebook_Conversion,Facebook Ads,7100,154,96.7,4
CAMP00091115,191115,2025-10-24,Facebook_Retargeting,Facebook Ads,10706,226,169.71,13
CAMP00091116,191116,2024-01-27,Google_Display,Google Ads,5823,298,527.16,19
CAMP00091117,191117,2025-04-08,Facebook_Conversion,Facebook Ads,16015,359,265.98,22
CAMP00091118,191118,2022-06-29,Google_Remarketing,Google Ads,8521,304,301.76,12
CAMP00091119,191119,2023-05-26,Instagram_Reels,Instagram,8612,286,167.56,18
CAMP00091120,191120,2024-05-11,Referral_Partner,Referral,796,177,39.23,26
CAMP00091121,191121,2022-08-03,SEO_Product,Organic Search,2872,233,20.13,34
CAMP00091122,191122,2025-06-17,Google_Display,Google Ads,11085,645,1504.71,41
CAMP00091123,191123,2022-11-23,Facebook_LeadGen,Facebook Ads,11833,198,81.62,6
CAMP00091124,191124,2022-03-03,Facebook_Retargeting,Facebook Ads,3821,92,56.78,5
CAMP00091125,191125,2022-08-14,LinkedIn_SaaS,LinkedIn,19304,822,1871.91,74
CAMP00091126,191126,2026-01-06,SEO_Content,Organic Search,17406,713,107.3,76
CAMP00091127,191127,2023-06-15,Facebook_LeadGen,Facebook Ads,12855,206,84.0,12
CAMP00091128,191128,2022-02-28,Facebook_LeadGen,Facebook Ads,11838,300,240.26,14
CAMP00091129,191129,2026-01-05,Email_Promotion,Email,3023,296,11.03,52
CAMP00091130,191130,2024-06-18,Facebook_LeadGen,Facebook Ads,16499,366,259.98,25
CAMP00091131,191131,2025-03-27,SEO_Product,Organic Search,4075,371,14.58,48
CAMP00091132,191132,2024-10-18,Google_Display,Google Ads,14883,551,1199.36,51
CAMP00091133,191133,2023-03-16,SEO_Brand,Organic Search,16161,1178,75.77,77
CAMP00091134,191134,2023-07-07,Instagram_Reels,Instagram,5312,133,42.92,4
CAMP00091135,191135,2022-01-29,Facebook_Retargeting,Facebook Ads,10334,285,86.11,14
CAMP00091136,191136,2022-01-08,Google_Remarketing,Google Ads,13596,929,1459.07,85
CAMP00091137,191137,2024-06-28,Google_Search,Google Ads,1723,77,73.26,6
CAMP00091138,191138,2026-07-14,SEO_Product,Organic Search,12369,578,84.87,70
CAMP00091139,191139,2024-06-15,Instagram_Influencer,Instagram,9520,334,265.22,18
CAMP00091140,191140,2026-05-29,SEO_Content,Organic Search,18133,1384,220.22,172
CAMP00091141,191141,2022-05-31,SEO_Brand,Organic Search,4505,356,37.32,45
CAMP00091142,191142,2026-06-16,Google_Search,Google Ads,15242,605,871.15,39
CAMP00091143,191143,2025-10-14,SEO_Content,Organic Search,18642,895,116.77,61
CAMP00091144,191144,2025-08-16,Referral_Program,Referral,1436,282,85.55,42
CAMP00091145,191145,2024-05-04,LinkedIn_LeadGen,LinkedIn,10681,209,422.92,27
CAMP00091146,191146,2025-07-04,SEO_Content,Organic Search,14977,1424,148.29,163
CAMP00091147,191147,2022-04-26,SEO_Brand,Organic Search,18288,742,77.0,83
CAMP00091148,191148,2022-07-23,Google_Search,Google Ads,15243,1137,1495.76,94
CAMP00091149,191149,2026-02-04,Referral_Program,Referral,365,63,18.74,11
CAMP00091150,191150,2022-02-28,Email_ProductUpdate,Email,1852,417,16.5,34
CAMP00091151,191151,2025-01-31,Email_Welcome,Email,2783,417,36.69,50
CAMP00091152,191152,2025-12-29,Instagram_Influencer,Instagram,1418,54,48.23,3
CAMP00091153,191153,2026-06-17,Instagram_Stories,Instagram,12725,453,301.88,28
CAMP00091154,191154,2026-01-29,Instagram_Reels,Instagram,4212,71,26.32,2
CAMP00091155,191155,2023-03-08,SEO_Brand,Organic Search,2570,190,25.34,17
CAMP00091156,191156,2026-04-11,SEO_Product,Organic Search,7836,551,79.8,40
CAMP00091157,191157,2022-07-31,Google_Remarketing,Google Ads,11917,836,1028.62,77
CAMP00091158,191158,2024-05-26,Google_Display,Google Ads,9923,689,922.73,53
CAMP00091159,191159,2026-06-12,Facebook_LeadGen,Facebook Ads,13301,466,315.33,29
CAMP00091160,191160,2023-04-30,Facebook_Conversion,Facebook Ads,8774,219,190.01,10
CAMP00091161,191161,2023-09-13,Google_Display,Google Ads,13425,925,2164.82,38
CAMP00091162,191162,2025-05-01,SEO_Product,Organic Search,8115,355,10.15,34
CAMP00091163,191163,2026-01-12,Google_Display,Google Ads,13289,660,1574.6,31
CAMP00091164,191164,2025-02-03,Facebook_LeadGen,Facebook Ads,6793,111,129.56,5
CAMP00091165,191165,2024-05-03,SEO_Content,Organic Search,17539,856,188.2,122
CAMP00091166,191166,2023-02-14,Instagram_Reels,Instagram,19538,703,474.69,32
CAMP00091167,191167,2022-12-06,Instagram_Influencer,Instagram,12587,488,315.87,28
CAMP00091168,191168,2022-06-25,Google_Remarketing,Google Ads,13525,958,1445.84,71
CAMP00091169,191169,2023-12-26,Google_Remarketing,Google Ads,8049,431,517.89,26
CAMP00091170,191170,2023-12-24,SEO_Brand,Organic Search,2409,184,18.66,19
CAMP00091171,191171,2023-03-19,Instagram_Stories,Instagram,19562,715,321.84,29
CAMP00091172,191172,2025-08-11,Facebook_Retargeting,Facebook Ads,17901,379,132.76,14
CAMP00091173,191173,2026-03-17,SEO_Brand,Organic Search,9517,574,34.08,44
CAMP00091174,191174,2023-05-03,Google_Search,Google Ads,13532,889,1149.61,88
CAMP00091175,191175,2025-06-06,Google_Display,Google Ads,9150,667,939.42,56
CAMP00091176,191176,2026-05-12,Referral_Partner,Referral,193,19,5.56,2
CAMP00091177,191177,2024-08-05,Google_Display,Google Ads,13281,528,639.86,42
CAMP00091178,191178,2023-10-10,Instagram_Influencer,Instagram,7189,208,157.0,8
CAMP00091179,191179,2023-01-28,Facebook_Conversion,Facebook Ads,13854,539,219.05,28
CAMP00091180,191180,2022-07-12,Google_Remarketing,Google Ads,19327,606,709.78,38
CAMP00091181,191181,2024-10-08,LinkedIn_B2B,LinkedIn,874,31,77.07,3
CAMP00091182,191182,2023-10-20,Facebook_Conversion,Facebook Ads,6563,265,219.92,15
CAMP00091183,191183,2022-09-02,Email_Welcome,Email,1093,247,16.87,25
CAMP00091184,191184,2026-07-06,SEO_Product,Organic Search,5085,274,56.62,28
CAMP00091185,191185,2026-08-11,Instagram_Stories,Instagram,9957,363,184.11,10
CAMP00091186,191186,2025-01-18,Google_Display,Google Ads,6975,448,756.52,28
CAMP00091187,191187,2024-01-12,Referral_Program,Referral,1207,174,34.06,42
CAMP00091188,191188,2022-07-01,Instagram_Influencer,Instagram,17449,542,342.33,29
CAMP00091189,191189,2026-06-05,Google_Search,Google Ads,5011,168,373.54,15
CAMP00091190,191190,2022-12-29,SEO_Brand,Organic Search,7556,546,88.27,44
CAMP00091191,191191,2025-08-16,SEO_Brand,Organic Search,17884,1094,90.27,157
CAMP00091192,191192,2022-11-04,Instagram_Stories,Instagram,14370,405,342.37,11
CAMP00091193,191193,2023-05-10,Google_Display,Google Ads,19818,974,2115.16,67
CAMP00091194,191194,2022-02-06,SEO_Brand,Organic Search,1586,146,37.94,16
CAMP00091195,191195,2025-07-30,Google_Search,Google Ads,15486,588,1073.87,25
CAMP00091196,191196,2025-09-22,Facebook_Retargeting,Facebook Ads,3097,63,57.17,2
CAMP00091197,191197,2022-03-09,Facebook_LeadGen,Facebook Ads,14413,442,524.17,21
CAMP00091198,191198,2022-03-05,Email_Promotion,Email,2038,188,4.15,17
CAMP00091199,191199,2022-09-21,Email_Welcome,Email,4051,716,21.69,136
CAMP00091200,191200,2023-09-17,Facebook_Retargeting,Facebook Ads,17399,572,551.78,16
CAMP00091201,191201,2025-02-23,Referral_Program,Referral,640,176,34.19,30
CAMP00091202,191202,2023-01-28,Referral_Partner,Referral,879,113,2.42,15
